-428,-4048,-15304,2638,1709,2063
-484,-4484,-15300,2383,975,1368
-604,-4856,-15508,609,389,224
-592,-4416,-16024,-1152,-6,-345
244,-4500,-16552,-1423,245,145
472,-4736,-16724,135,867,169
-264,-5220,-16664,1686,1277,-648
-656,-5028,-16616,1354,1413,-1768
-504,-4888,-16444,-259,1644,-2281
-92,-5072,-15968,-1599,736,-2335
100,-5392,-15888,-2090,1179,-1887
-296,-5036,-15776,-832,999,-3004
-40,-4308,-15896,557,1987,-3851
320,-4224,-15836,190,2199,-3377
708,-4244,-15940,-1038,2811,-2388
584,-4376,-15948,-829,3273,-1647
428,-4352,-15920,262,3091,-2082
536,-4416,-15796,389,2610,-3104
508,-4272,-15752,-855,2473,-3594
1312,-4492,-15672,-1494,2694,-2779
1748,-4260,-16168,-369,2314,-1762
592,-4072,-16696,-403,2083,-2078
1052,-4328,-17528,429,1716,-2416
512,-4448,-16184,-509,2308,-2573
104,-4388,-17112,-1934,1592,-3114
340,-3608,-17428,-1131,1733,-2112
404,-4012,-16904,202,2988,1868
1744,-5112,-17004,3875,4313,4007
1656,-5888,-16580,5951,4940,3741
1708,-6000,-16244,3972,4644,1286
2504,-5196,-15340,-571,4697,-1033
3596,-5236,-14972,-1357,4515,-2056
3580,-5172,-14860,-1712,5032,-2618
2068,-4304,-14960,-2025,4421,-3085
1836,-3828,-14828,-1575,4381,-3801
2448,-3732,-14652,-1125,4511,-3029
2948,-3588,-14936,-411,3897,-1156
3252,-4092,-14960,-1175,3556,389
3204,-4560,-14592,-1867,2945,425
3244,-4240,-14472,-1180,2284,-386
3636,-4084,-14472,-212,1605,-860
4268,-4024,-14376,-656,1532,-1441
4816,-3724,-14052,-1748,2019,-2197
4628,-3308,-14064,-424,1910,-2699
4264,-2960,-14104,1644,1435,-2692
4056,-3116,-13964,2164,934,-2466
3908,-3664,-14156,1232,483,-1783
3688,-3780,-14688,688,402,-1793
3660,-3556,-14656,1314,420,-2211
4064,-3660,-14640,2343,-142,-2189
4272,-3756,-14540,2364,-500,-2928
4360,-3744,-14976,1505,41,-3510
4040,-3508,-15376,450,390,-3690
3872,-3528,-15572,-542,-82,-3736
4008,-3468,-15344,-1950,-997,-3875
4440,-3608,-15316,-3471,-1662,-3342
4112,-3660,-15488,-4663,-1976,-3128
3540,-3452,-15864,-5169,-1586,-3940
2972,-3036,-16304,-2632,-1313,-4546
3088,-2892,-16324,-188,-1485,-3331
3500,-3376,-16472,-59,-2825,-1370
3464,-4076,-17152,483,-4221,1380
2916,-5008,-17648,166,-4713,3085
2092,-5488,-17920,-609,-4447,2164
1288,-5240,-17392,-774,-3752,-420
1472,-4688,-16856,-47,-3143,-2350
2180,-4956,-16416,344,-2052,-2717
2292,-5404,-15724,-554,348,-3303
1500,-4524,-15024,-1099,1596,-5742
1396,-3740,-14876,-1807,691,-8209
1904,-3100,-14912,-2413,-223,-8494
2176,-2688,-14880,-2633,-826,-7263
2428,-2868,-15296,-3243,-1132,-5555
2168,-2960,-15516,-3239,-1611,-5017
2100,-2944,-15564,-3674,-2122,-5103
1760,-2648,-16164,-2122,-2582,-5185
2140,-2580,-16480,11,-2422,-3240
2036,-3056,-16600,877,-1662,-1435
1888,-3192,-16368,394,29,-1483
1748,-2700,-15660,-101,929,-2277
2228,-2384,-14996,920,1029,-2785
2704,-2436,-14768,2169,823,-2468
2948,-2676,-14532,2067,681,-1932
2564,-2676,-14620,903,655,-2025
2468,-2504,-14740,-662,326,-2358
2552,-2320,-14732,-681,-60,-2562
2632,-2164,-14876,459,-535,-2517
2568,-2260,-15440,1253,-1057,-1429
2708,-2680,-15952,665,-829,-82
2140,-2868,-16272,-1288,-532,79
1780,-2792,-16328,-1650,-310,-834
2268,-2612,-16260,-522,-225,-1283
2260,-2628,-16280,620,167,-611
2244,-2756,-16576,818,449,-427
1952,-2648,-16588,286,778,-941
1892,-2112,-16648,6,759,-1120
1992,-1936,-16792,-331,571,-160
1660,-1900,-16616,-1509,-140,1015
1420,-2032,-16568,-4161,-1755,1806
944,-1932,-16940,-5670,-3246,2094
596,-1708,-17508,-4670,-3725,3159
64,-1784,-18124,-1168,-3574,4950
-316,-2104,-17756,1573,-3369,7032
-608,-3348,-18212,398,-3380,7785
-292,-3436,-17068,-74,-1916,6080
-336,-3168,-16896,-1874,397,3364
-84,-2712,-16484,-920,2509,887
588,-2304,-15864,1398,4250,-708
968,-1916,-15264,3172,4903,-673
1420,-2048,-14588,3052,4571,-251
1352,-1904,-14600,934,3712,-645
1096,-1696,-14920,-959,2242,-1112
776,-1596,-15632,-358,946,-194
632,-1716,-15740,970,-57,1336
720,-1924,-15840,1482,-584,2150
1156,-2052,-15540,2774,-1269,2082
1560,-2300,-14444,3115,-2152,1422
1664,-2456,-13720,985,-3892,310
1896,-2372,-13060,-328,-4552,773
1428,-2212,-13396,-1900,-5208,653
784,-1884,-14216,-3481,-4759,167
128,-1304,-15060,-4324,-3832,736
-980,-1268,-15588,-3764,-3939,1359
-1488,-1224,-16432,-1698,-4561,595
-1552,-980,-16916,1194,-4166,1024
-1396,-996,-16896,3479,-3020,2354
-1528,-1344,-16720,4008,-2096,2939
-1768,-1616,-16180,3822,-1671,3060
-2028,-2008,-16296,2568,-1816,2385
-2304,-2004,-16700,922,-1738,1483
-3144,-1116,-17320,-333,-1486,763
-2912,-320,-17360,1135,-324,2495
-2796,-468,-16816,-131,1308,3504
-2592,-952,-16680,-497,1170,2655
-2248,-1212,-16204,776,802,2212
-1744,-1504,-15612,478,1283,3029
-1240,-2148,-15348,-155,1716,3367
-852,-2332,-15108,2113,1183,2689
-520,-2008,-14848,418,529,2281
-1632,-2448,-15652,1276,-479,2113
-3244,-2880,-16716,1363,-2661,2594
-3884,-2972,-17376,395,-5430,3597
-3784,-3664,-18080,-1708,-5876,3823
-3320,-4136,-17640,1517,-3814,2764
-3164,-4184,-16992,1844,-942,909
-3108,-3768,-15792,1775,815,-560
-2908,-3636,-14880,1630,1177,-2132
-2700,-3352,-14620,1037,833,-3539
-3008,-3024,-14560,533,197,-4485
-3092,-2616,-14704,600,-517,-4231
-3044,-2724,-14424,1248,-1145,-2875
-2984,-2880,-14368,910,-2020,-2626
-3044,-2728,-14836,397,-3268,-3675
-3756,-2376,-15148,-1180,-3426,-3985
-4592,-2204,-15732,-1090,-4315,-3573
-5044,-2332,-16260,-869,-5612,-2798
-5076,-2568,-17056,-177,-6306,-2702
-4744,-2204,-16396,1034,-4389,-1640
-4940,-2172,-16620,2165,-2189,-824
-5300,-1884,-15708,3189,-1617,583
-5116,-1828,-15188,-489,-1650,1665
-4972,-2072,-15420,-2467,-2300,986
-4588,-2080,-15892,2009,-1968,1042
-5040,-1204,-15348,2445,-1018,2040
-4588,-1520,-15264,330,1131,4198
-4900,-1856,-15620,240,2308,5009
-5056,-1724,-15760,-35,1784,4481
-4924,-1472,-15932,1952,1550,4976
-4540,-1572,-15688,2430,2176,6309
-4444,-1712,-15672,2951,2950,6629
-4636,-1540,-15812,3003,2797,6348
-4840,-1416,-15808,3733,2352,6880
-4816,-1540,-16000,4416,1796,7468
-4980,-1824,-15968,4545,2134,8627
-5188,-2264,-15852,3986,2662,9019
-5192,-1992,-15492,3386,2737,8715
-5276,-2276,-15448,2868,3038,8729
-5588,-2972,-15220,2443,2905,8979
-5644,-3620,-14660,-158,3640,9081
-5524,-4184,-14936,-2623,3135,7131
-5896,-3376,-15068,1588,1310,6051
-6184,-2700,-15572,4309,-658,7602
-5692,-3108,-15432,2648,-1536,9400
-5052,-4044,-16024,2666,-2130,9006
-4964,-4184,-15796,1966,-1488,7847
-5424,-3924,-15888,2232,-661,6365
-5368,-3264,-15856,3309,675,6486
-4812,-3384,-15424,1213,2578,6922
-4652,-3492,-14684,-1883,4192,6298
-4812,-3112,-14288,-922,4099,5525
-4728,-3056,-14388,844,3327,4700
-4524,-2880,-14760,863,3572,4588
-4444,-2692,-14584,2052,4225,5176
-4180,-2444,-14272,2453,3828,5545
-3208,-1900,-13760,1363,2803,5776
-4000,-2120,-14040,260,1165,5783
-4996,-2008,-15696,225,-775,6044
-5420,-2128,-16968,2185,-2272,6808
-5148,-2568,-17388,4082,-2001,7284
-4384,-3184,-16952,4849,120,6884
-3996,-3048,-17584,4065,1755,4711
-3856,-2080,-14320,-1360,2889,3542
-3780,-1412,-14776,-2261,2867,3064
-3740,-992,-14640,-244,2415,4295
-3380,-1112,-14768,1713,2081,5827
-3388,-1564,-14884,1755,1880,6695
-3664,-1816,-15092,2349,1713,7082
-4060,-1952,-15548,1363,1408,7259
-4388,-1960,-15920,1124,1036,7759
-4164,-2392,-16140,2276,1123,7964
-4228,-2412,-15724,2683,1139,7499
-4172,-2708,-15480,4197,1378,7040
-4300,-2572,-15300,2338,1791,6567
-4424,-2364,-15440,1034,2054,5969
-4536,-2072,-15708,1486,2201,4995
-4856,-1668,-15556,1793,2651,4776
-4540,-1572,-15372,917,3248,4594
-4704,-1296,-15328,-106,3107,4650
-6044,-936,-15604,-1326,1878,5045
-7124,-1212,-17176,-913,-590,6225
-7112,-1852,-17988,-621,-1341,6912
-6108,-2496,-17296,4084,-319,6595
-4868,-2400,-15852,3660,1965,5016
-4416,-1636,-14752,451,2988,3379
-4412,-1024,-15124,-1903,2829,3028
-5584,-280,-16640,296,2027,2221
-7296,272,-17720,2665,1404,3882
-6552,-1208,-17688,2880,1863,6639
-5608,-2112,-16820,2693,3366,6702
-5724,-1556,-15960,2137,4220,5723
-5708,-980,-15380,2114,4528,6039
-5324,-1188,-14468,3569,4388,6210
-5016,-1120,-14056,5787,3549,6463
-4252,-2080,-13500,6176,3145,7073
-4320,-2376,-13648,5498,3157,5646
-4432,-1632,-13748,2521,2931,5076
-3452,-2144,-13984,729,2994,4709
-2876,-2844,-14224,1969,2864,4384
-3312,-2920,-14916,4702,2366,3635
-3636,-2660,-15980,4782,1208,3456
-2716,-3140,-16704,2994,1319,4156
-1744,-3688,-16244,1350,2239,3432
-1200,-2364,-14800,-3942,3770,272
-3140,-1036,-15852,2609,4331,1494
-2236,-1328,-16120,2124,4423,5005
-2236,-2392,-15224,-176,3918,5355
-2028,-2392,-15976,-3075,2309,3139
-1244,-1956,-16456,-3277,2181,2222
-1384,-2380,-16404,-334,2589,2528
-2492,-2484,-16172,1010,3273,3994
-2820,-2848,-15876,-1111,3070,5970
-2416,-4096,-16744,-2629,2529,5421
-1436,-4128,-16776,-2557,1412,3026
-816,-4152,-16212,-478,742,-851
-3248,-2044,-17236,872,1050,-791
-2876,-2628,-16960,-690,2881,5205
-1192,-4016,-15248,-2462,4102,6286
36,-3772,-14256,-2523,2739,1970
-292,-2896,-14284,-632,1346,-2542
-1476,-648,-14892,1326,883,-1266
-1260,-1676,-15256,1693,1106,3527
-808,-2700,-14748,-331,536,4225
-292,-3060,-14976,-1726,-346,1427
-348,-2848,-14820,-1115,-1078,-2852
-2440,-1400,-16000,842,-821,-3858
-2836,-1096,-16700,9,-416,276
-2200,-1852,-16872,-897,582,3348
-1724,-2444,-16472,-2499,199,2634
-1192,-2880,-16468,-2630,-154,-313
-1860,-2408,-17136,-1068,508,-2067
-2240,-1684,-17136,327,1487,-1696
-2064,-1744,-16540,800,1884,-180
-2036,-1992,-16388,494,1657,438
-2332,-2288,-16340,123,1290,254
-2460,-2660,-16552,108,798,-760
-2288,-2600,-16468,728,1405,-1499
-2276,-1868,-16296,1433,2009,-1241
-2364,-1412,-15816,1625,1997,-862
-2304,-1512,-15572,599,1447,-715
-2472,-1496,-15716,-227,1164,-1767
-2260,-664,-16196,445,1436,-2730
-2604,-292,-16012,2173,2261,-2314
-2532,-192,-15548,2273,2060,-701
-1756,-324,-15040,1459,796,69
-1484,-616,-15244,1256,-357,-292
-2060,-784,-15780,1598,-293,-398
-2148,-1100,-15796,1775,282,386
-1828,-1716,-15464,1505,594,873
-1584,-1892,-15304,598,-214,168
-1888,-2164,-15632,372,-689,-798
-1904,-2612,-16140,613,-774,-803
-1704,-2976,-16432,1543,81,-146
-1252,-3416,-15864,1599,423,-257
-812,-3532,-15536,491,-458,-1783
-1108,-2836,-15968,-767,-913,-2143
-1176,-2636,-16460,-1242,-911,-1552
-1040,-2912,-16960,-1067,-350,-943
-656,-3468,-17092,-734,373,-1377
-200,-3504,-16512,-874,960,-2669
-280,-2712,-16140,-1257,1419,-3226
-1024,-2460,-16204,-1823,1280,-2671
-1440,-2700,-16312,-2668,1173,-644
-1536,-3300,-16284,-2516,524,789
-1296,-3816,-16536,-784,-85,881
-1216,-3788,-16716,1543,-198,199
-1000,-3768,-16640,1896,17,-344
-1316,-3524,-16496,909,-95,-912
-1104,-2860,-16816,621,-60,-80
-916,-2652,-17404,1935,638,700
-640,-3036,-17332,2455,1768,401
-784,-3332,-16388,2269,2693,-933
-1196,-3216,-15704,1204,2918,-1225
-1144,-2884,-15580,226,2916,-880
-1216,-2884,-15580,-130,2865,-352
-1360,-2580,-15244,-273,2381,-486
-1028,-2912,-14680,522,1825,-762
-900,-2988,-14804,1263,1596,-647
-984,-2804,-15268,1781,1425,-228
-892,-3164,-15108,1258,1284,603
-464,-3572,-15148,-383,1036,-97
-372,-3180,-15468,-976,823,-1778
-668,-2524,-15884,-373,735,-3165
-100,-2672,-15704,211,738,-2668
404,-3160,-15400,346,669,-2119
64,-2932,-15648,-835,-247,-3200
-276,-2280,-16560,-2282,-1106,-5437
-48,-1760,-17148,-2381,106,-5258
-96,-1976,-16984,-1708,1090,-3926
-520,-2012,-16992,-1633,709,-3823
-532,-1680,-17376,-2260,41,-4193
-440,-2104,-17316,-2495,1421,-3779
-1892,-2396,-16560,-2725,2061,-3131
-2308,-2152,-17240,213,272,-2832
-1728,-1776,-17664,2043,-447,-1456
-1432,-2388,-17784,1996,-174,-212
-1204,-3252,-16916,1605,389,353
-952,-3832,-16092,2085,114,441
-648,-3960,-15444,1496,-399,-329
-216,-3068,-15756,858,-1031,-2820
68,-1884,-16116,70,875,-4773
552,-1384,-15444,-303,4033,-3806
644,-1452,-14628,-1342,4930,-2797
1072,-1532,-10172,-977,3689,-1633
852,-1476,-15196,-4336,2068,-2088
-84,-1820,-16504,228,1127,-927
140,-2152,-17076,2297,1803,1521
-244,-2708,-16720,1367,2857,3079
-724,-3160,-16980,5401,2077,2696
-32,-3332,-15904,5012,1178,1898
512,-3452,-15792,3673,186,796
948,-3352,-15544,2502,1149,-361
996,-3152,-15224,1948,2497,-800
1084,-2980,-14668,1642,2962,-1171
1068,-2552,-14272,1260,2443,-2218
1040,-2196,-13840,925,1736,-2450
644,-2064,-14020,226,1363,-2538
724,-1568,-13772,983,1801,-1038
292,-1452,-13688,-874,1833,690
-184,-2092,-13968,339,405,1356
-4,-2728,-14428,1275,-614,1441
268,-3232,-14784,1447,-959,1698
-68,-3824,-15340,1497,-1926,1507
-152,-4252,-16204,1474,-3353,817
172,-4428,-16888,284,-3773,135
104,-4760,-18160,-970,-3566,-1025
248,-4852,-18744,613,-3450,-2805
1044,-4252,-18884,-297,-3048,-5164
140,-3504,-19412,606,-3416,-6856
-772,-2708,-20548,74,-4125,-5208
-596,-3576,-21156,-2933,-4317,-1807
-1400,-4448,-20756,-3796,-2272,-191
-2092,-4956,-19296,-909,166,-1155
-1592,-4732,-16796,3008,1532,-4346
-884,-4284,-14948,1481,1968,-7753
-244,-3148,-13860,-339,1354,-8783
260,-2260,-13564,-4958,1109,-8855
3940,580,-12796,-7541,1948,-8209
3600,276,-12816,-5029,2738,-5851
2064,-1648,-13936,-1953,1372,-5632
1476,-2072,-14512,-1519,1195,-4143
1136,-1964,-14764,-816,1173,-2140
1304,-2308,-14488,-1833,1670,-86
968,-2680,-14272,-162,795,1228
316,-3364,-14876,-363,-1105,2476
-292,-4036,-15988,-933,-2064,3603
-496,-4652,-18428,3807,-1303,4330
-728,-4912,-17156,6178,525,2602
-928,-5056,-16332,6945,1247,-942
-744,-4344,-15228,5433,1607,-3907
24,-3228,-14220,2292,1178,-5312
652,-2580,-13900,1380,256,-5094
1072,-2008,-13948,-44,-357,-3708
988,-1880,-14464,-1475,-925,-2689
772,-1652,-15088,125,-1487,-2444
860,-1460,-15728,1750,-1868,-2140
852,-1420,-16196,828,-1420,-675
456,-1852,-16440,-45,-559,1152
276,-2460,-16796,67,-142,2044
-104,-2940,-16868,476,-398,1913
-120,-3156,-17008,-553,-615,1103
-232,-3344,-17240,-303,-402,328
-284,-3296,-17556,-1477,-16,-353
-332,-3184,-17260,-2111,102,-413
288,-3368,-16796,-684,-31,-853
180,-3780,-16860,-2212,-586,-1458
-828,-4020,-17268,-2223,-2283,-1451
-1632,-4528,-18316,-1833,-4572,644
-1884,-5484,-19324,-2942,-6113,3291
-2124,-5948,-19436,-3767,-5392,4213
-1984,-5868,-20840,1604,-3707,1754
-1304,-5220,-17056,272,-672,-2592
468,-3896,-15400,-468,1875,-6016
1300,-2968,-13532,-1773,3336,-7383
2336,-2180,-13572,-4826,3018,-7545
2424,-2000,-13876,-4509,2016,-6266
940,-2536,-14840,-5823,1083,-3807
-108,-3176,-15628,-6014,905,-607
-960,-3596,-15608,-4082,984,1832
-1324,-4164,-15708,845,440,1935
-920,-4344,-15800,4964,313,567
-940,-4184,-15720,4931,1353,-1545
-480,-3992,-15464,3844,2332,-3028
436,-3764,-14340,3849,2204,-4095
832,-3484,-13740,2051,1294,-5185
300,-3300,-13776,-639,401,-5946
-104,-3024,-14476,-863,-455,-6733
820,-2944,-14688,-25,-737,-6655
1192,-3072,-14796,1464,-663,-5677
632,-3532,-15268,1837,-801,-4824
-16,-3876,-15844,2929,-1488,-5041
36,-4184,-16068,1391,-1222,-5858
-188,-3968,-16244,1980,-598,-6955
40,-3504,-16032,1700,-17,-6863
-52,-3332,-15732,1970,221,-6275
100,-3476,-15320,1777,5,-6142
248,-3500,-15528,1619,-146,-7066
608,-3400,-15984,1523,-132,-7327
940,-3516,-15960,693,-98,-6312
880,-4084,-16204,174,18,-5620
560,-4608,-16276,553,-598,-5952
672,-5160,-16920,812,-989,-7198
804,-5404,-17168,1178,-773,-8309
768,-5580,-16656,1105,-706,-8339
-520,-6396,-17084,57,-2768,-7594
-1116,-7332,-18288,-1689,-6196,-5588
480,-8292,-19140,-6115,-5908,-4885
692,-8456,-19068,1754,-3024,-8238
672,-7132,-17048,815,9,-12444
1476,-6392,-15800,3793,351,-14317
2320,-5488,-14960,775,-240,-13498
2776,-5588,-15812,-6304,387,-12796
2360,-5360,-16144,-6608,1600,-11825
2396,-5268,-15244,-3407,2069,-10547
2164,-6080,-14680,-2034,1437,-9268
1828,-6632,-14588,-2003,-653,-9207
1168,-6768,-15660,-2158,-2116,-9239
448,-6344,-16364,-1781,-2092,-9512
-56,-5596,-16152,-497,-1118,-9525
-580,-5724,-15648,1199,-297,-9225
-844,-5592,-14544,2661,-559,-7811
-640,-5764,-14148,-1152,-499,-6861
-956,-5952,-14712,-661,215,-8150
-1124,-5504,-14620,-2316,942,-9500
-752,-5168,-14148,454,1168,-8825
-292,-5040,-13728,2190,949,-7479
220,-5172,-13648,970,-132,-6971
220,-4976,-14004,-340,-1218,-6712
184,-4620,-14708,-868,-1657,-6562
156,-4192,-15036,73,-932,-5794
-284,-3772,-14936,131,-303,-4743
-552,-3608,-14976,1189,-668,-3572
-956,-3572,-16184,2700,-1301,-3077
-744,-3616,-15960,2858,-1508,-2426
-740,-3936,-16332,1811,-674,-1500
-668,-4056,-16672,2372,50,-1537
-556,-3720,-16464,-307,616,-1205
-784,-3500,-16372,-2769,593,-456
-488,-3532,-16408,-2286,311,-553
-80,-3256,-16448,-1674,629,-929
-168,-3416,-16968,442,505,-1397
-88,-2872,-17180,2959,58,-225
-380,-3292,-17432,2242,-383,2026
-716,-3996,-17732,876,-862,4126
-932,-4592,-17704,656,-804,4775
-968,-5056,-17440,-306,215,3871
-972,-4820,-16944,2907,1417,2034
-624,-4280,-15888,3007,2696,676
-136,-4044,-15012,1085,3670,-32
204,-3736,-14404,-188,4457,-300
880,-3676,-14132,-2766,4862,-102
1244,-3504,-14312,-2838,4418,-462
1520,-3200,-14740,-1725,3612,-700
1832,-2820,-14576,-1965,2938,-184
968,-2712,-14816,-667,1642,418
384,-2844,-14784,-871,-5,1380
-144,-3280,-15436,-436,-1239,1432
-400,-3596,-15904,1220,-1469,1039
-80,-3816,-15772,1956,-1270,-43
576,-3904,-15636,2941,-681,-1212
1064,-3932,-14848,1423,-518,-1987
1168,-4084,-14592,-1307,-751,-2700
4,-5296,-15112,-4178,-936,-3484
1028,-3612,-15256,-2992,-1410,-4898
552,-2904,-15616,513,-1798,-5945
692,-2376,-16044,1324,-1383,-5620
692,-2188,-15844,1397,-1009,-4325
536,-2436,-15852,560,-908,-2908
804,-2936,-15892,-311,-709,-2033
736,-3080,-15844,1005,-887,-2328
760,-3020,-15964,2022,-915,-2232
868,-3328,-15772,1704,-600,-1414
920,-3528,-15588,759,-614,-1224
652,-3536,-15780,-43,-1022,-1901
364,-3312,-16496,253,-1030,-2886
-32,-2780,-17196,1360,-603,-3139
-296,-2400,-17028,1190,642,-1838
136,-2640,-16548,741,595,434
-28,-3204,-16480,-2106,-317,1117
-2072,-3608,-17484,-3585,-2509,1759
-3968,-3668,-19536,-1546,-4565,3348
-3348,-3224,-19044,-1030,-3662,5575
-3512,-3992,-18248,-895,-1479,5532
-3952,-2976,-16568,4427,300,4442
-3336,-1952,-15164,6022,3918,5879
-2040,-2000,-12756,-1561,7269,7982
-8624,-6916,-17680,2475,7110,8969
-804,-3168,-12448,-6500,5152,5736
-1648,-2372,-13644,-3512,3142,3048
-2728,-1408,-15000,2352,1322,3404
-3372,-1340,-15724,3987,185,6091
-3732,-2164,-16796,-1083,-1838,7960
-3820,-2900,-17628,-3086,-2796,8388
-3456,-3492,-18032,-440,-2188,8147
-3328,-3636,-18152,1964,-418,5048
-2652,-3320,-17496,3936,2112,3254
-2136,-2816,-15992,2307,4312,3741
-1676,-2420,-14540,-483,4533,4227
-1356,-2396,-13788,-1570,2637,4036
-984,-2396,-13632,-846,536,3543
-652,-2692,-14028,609,-908,3287
-944,-2660,-14400,1152,-1366,3445
-1304,-2924,-15128,84,-1589,3901
-1756,-3060,-16180,-905,-1336,4539
-2000,-3260,-17024,-1669,-612,5532
-2128,-3364,-17196,-879,276,5987
-2072,-3388,-16840,370,772,5849
-1584,-3288,-16356,905,655,6158
-1196,-3208,-16264,986,444,6767
-1000,-3644,-16344,541,468,7441
-1184,-3684,-16592,-637,1017,8046
-1436,-3472,-16808,-1162,1805,8243
-1840,-2920,-16932,-985,2227,8536
-1916,-3220,-16572,-995,2599,9525
-1716,-3268,-16080,-553,3024,10718
-1616,-3272,-16056,-54,2923,11341
-1336,-3160,-15912,287,2758,11125
-1284,-2728,-16208,617,2660,11691
-1288,-2776,-16396,197,2298,13978
-2952,-2928,-17664,389,187,15144
-4244,-3068,-18372,2881,-2749,15282
-4480,-2564,-18464,5802,-1836,15414
-4196,-2700,-17568,6727,1872,15463
-4244,-2432,-15988,4685,4723,15039
-4072,-2104,-15196,1585,6021,14428
-3548,-2144,-15320,594,6597,14282
-3248,-2492,-15392,1975,7178,14209
-2732,-2772,-15156,3235,7222,13735
-2944,-2664,-15380,4219,6400,12576
-3260,-2660,-15728,1946,5206,12827
-3604,-2968,-16416,1369,3917,13273
-3688,-2976,-16992,2212,3138,12729
-3396,-3032,-17212,3879,2974,12086
-3348,-3284,-17008,5731,3122,11024
-3440,-3332,-16976,4224,3417,10538
