2552,832,16164,199,370,21
2452,880,16192,164,631,-66
2564,1044,16140,-101,940,-245
2656,972,16180,-426,1299,-153
2608,872,16408,-359,1381,-115
2520,772,16504,-127,1103,-157
2444,744,16428,10,882,-156
2456,912,16428,17,824,-201
2468,952,16508,-84,857,-154
2256,764,16224,15,568,-171
2260,840,16360,-135,627,-280
2460,1040,16200,-414,1040,-219
2460,1132,16200,-455,1283,-64
2176,928,16480,-95,1217,24
2176,852,16772,-79,980,-86
2156,944,16444,-160,1242,-134
2336,956,16256,-94,770,29
2268,848,16216,-114,901,34
2436,936,16224,-76,1090,66
2248,676,16492,127,700,175
2100,680,16592,210,32,83
2372,932,16476,-44,148,128
2460,892,16344,285,425,245
2360,1056,16460,713,248,216
2336,1064,16348,521,181,322
2256,1056,16324,248,-48,480
2336,932,16288,-88,8,484
2188,820,16240,-69,589,437
2340,944,16408,50,846,299
2384,876,16404,114,743,345
2448,976,16388,-35,770,519
2328,776,16432,-119,712,494
2260,736,16448,123,451,329
2324,672,16316,228,456,172
2552,812,16276,224,643,109
2580,1004,16376,368,625,112
2436,1048,16496,330,491,129
2392,1112,16424,182,320,259
2332,1008,16324,125,72,314
2236,828,16328,167,31,365
2324,792,16304,-112,344,226
2488,912,16352,-330,642,192
2580,964,16564,-315,669,259
2128,780,16408,-95,537,268
2196,760,16348,39,382,40
2272,876,16260,27,495,-92
2504,944,16140,176,554,-53
2660,936,16596,45,789,160
2504,972,16552,-22,735,260
2304,824,16416,-87,561,316
2268,692,16416,-89,595,61
2448,888,16436,4,482,12
2524,1044,16476,66,679,145
2384,988,16384,129,708,307
2412,1016,16232,-140,900,284
2308,912,16360,-249,1039,280
2236,784,16312,-98,818,207
2216,812,16396,-18,528,130
2328,816,16356,86,499,169
2372,928,16360,149,635,161
2384,888,16384,231,594,88
2444,912,16652,265,223,123
2424,860,16400,104,-63,286
2336,768,16152,-25,187,301
2368,752,16280,252,591,98
2332,748,16424,290,862,-101
2268,860,16716,-88,546,-21
2260,852,16452,-370,326,110
2216,744,16428,-271,363,176
2212,656,16164,125,407,43
2248,752,16304,297,702,-165
2392,848,16516,35,789,-124
2424,848,16632,-341,642,11
2292,912,16504,-273,479,21
2220,816,16560,-72,385,-65
2300,744,16128,-13,440,-298
2436,644,16136,246,334,-368
2556,608,16180,270,485,-356
2688,640,16300,127,679,-337
2436,804,16644,-55,471,-412
2200,880,16496,-412,444,-411
2008,928,16548,-454,720,-586
2084,1072,16520,-26,745,-740
2224,1108,16560,457,797,-422
2212,1000,16432,560,795,-10
2156,904,16360,357,503,237
2056,912,16344,53,309,372
2080,864,16176,-49,343,431
2380,944,16200,47,603,400
2696,844,16296,66,916,486
2608,576,16380,122,1035,583
2308,524,16584,211,931,475
2284,556,16664,-249,644,208
2372,568,16524,-482,603,156
2300,716,16100,-466,695,-177
2408,756,16128,37,1053,-384
2184,888,16524,764,1140,-331
1824,1120,16832,992,526,-127
1828,1272,16784,653,195,116
1840,1036,16640,90,238,359
1852,524,16436,-508,451,478
1952,316,16284,-650,511,383
2052,404,16212,-363,252,223
2416,832,15944,143,-1,64
2556,1216,16184,366,354,10
2816,1164,16300,182,1045,54
2720,1148,16420,-189,1421,257
2500,1048,16616,-330,1489,707
2168,792,16560,202,1195,1092
2148,548,16612,618,753,1154
2284,572,16664,849,-129,1024
2572,788,16288,675,-439,872
2940,1076,15888,62,168,761
2944,1176,16044,-46,783,905
2576,940,16420,1,633,809
2372,664,16628,-47,103,424
2308,372,16808,179,-536,226
2252,276,16676,441,-855,-105
2100,280,16716,680,-924,-504
2164,692,16448,398,-817,-883
2360,1208,15984,-87,-463,-758
2576,1328,15844,-156,-130,-245
2436,1224,16168,206,77,78
2336,1116,16456,515,7,-33
2460,1172,16500,536,71,-288
2780,1264,16300,343,172,-172
2696,1040,16292,191,246,189
2500,912,16180,7,553,163
2644,1088,16012,-194,791,27
2820,1148,16268,-216,680,85
2860,964,16308,-153,444,416
2820,848,16104,-431,379,538
2692,668,15912,-739,745,488
2812,768,16308,-811,1447,232
2924,624,16656,-486,1618,147
2604,468,17112,85,970,-70
2232,756,17060,383,39,-455
2376,964,16468,201,-345,-697
2500,1064,16116,-50,-130,-531
2576,1012,15820,-119,397,-235
2516,988,16136,-15,885,131
2172,860,16424,110,841,209
2156,732,16664,-34,416,-151
2496,820,16408,-352,223,-276
2732,1032,16400,-647,422,-147
2912,1204,16392,-661,768,159
2872,1352,16128,-170,696,404
2888,1476,16304,162,519,715
2828,1264,16484,142,293,906
2848,920,16244,-130,290,894
2800,488,16000,-149,406,614
2872,404,15932,257,900,253
2668,636,16228,495,1002,-72
2568,720,16420,513,678,-281
2500,892,16456,212,434,-350
2576,920,16308,-84,642,-216
2356,1100,16408,-307,905,-74
2352,1132,16292,-300,915,106
2432,844,15800,-221,646,436
2420,608,15824,-160,706,647
2592,736,15860,-821,745,638
3100,1116,16000,-2440,1220,520
3216,744,16064,-3168,2326,1113
2880,24,16472,-2800,2690,1627
2456,-472,16912,-1585,2154,1510
2020,-200,17124,-500,883,565
2268,352,16768,-394,215,-380
2932,668,16320,-331,291,-370
2968,528,16140,-182,719,201
2640,244,16252,3,1190,498
2480,68,16504,596,1251,366
2196,352,17028,1230,1084,97
