3020,-40,18128,-4656,-14172,-9515
4416,-1340,17952,-117,5371,-15918
1756,-968,16388,2556,14728,-17577
-2336,552,14704,882,11365,-17392
-3496,212,15004,1530,3901,-11384
-984,2100,16476,4303,-977,-5985
588,4572,14992,5969,-847,-4668
-128,5652,12784,5136,1797,-2035
72,6116,13344,1273,438,900
2000,6292,17180,-844,3479,3919
3864,7844,18700,122,4475,5206
2628,5184,18508,1079,3995,4517
3036,6616,14820,116,3657,5820
2404,6092,13360,-3133,4247,6764
3188,4708,14684,-5993,5854,8101
5308,4124,17532,-4166,8672,6830
5100,6328,16680,-2157,8370,3961
3284,7040,14752,-1607,6587,2934
1332,7728,13060,-2213,4651,2633
576,5876,14084,-2421,2323,4199
-648,5420,14924,-2142,-1026,6622
-424,6604,14380,-1777,-5921,10139
-516,7292,14028,945,-10508,14556
520,6248,15460,4560,-12205,16031
4368,8676,15184,10413,-1124,13782
1272,10036,16076,9943,2313,6323
2132,12944,15808,5629,1717,-9109
-72,17016,16384,971,-3888,-7701
-4608,10372,17840,-1287,-9615,-2789
-1836,6504,18420,545,-5235,6292
184,3044,17368,1134,390,6906
-1044,2116,15916,-3047,3573,3212
-2040,1448,17044,-8175,6432,2434
-1652,4016,17344,-9422,6388,3742
-2280,3568,18552,-8435,1927,2541
-3576,2008,19324,-3006,-6824,2869
-5176,2628,17240,974,3015,4795
-5172,2412,14852,6658,-1209,10397
-5344,3760,14152,7921,-2277,12130
-4896,7740,16968,5129,-2278,12618
-5716,8832,23320,6517,-3797,11240
-3864,1336,25960,5775,5545,13383
-1212,9280,23504,10365,6223,18708
-2812,5540,17032,13669,5613,20787
-684,5912,10452,11809,3099,21960
-1840,6280,7588,4937,1488,21684
728,6672,9624,-3367,-298,17854
-216,5496,13188,-5894,1840,10965
-464,6988,14208,-3802,2778,11510
-1716,7940,12640,-481,1284,10942
-4140,6328,11204,1916,630,13396
-5792,5248,10684,2964,7190,19007
-3848,3776,12888,1742,8538,19922
-2556,1832,16612,4738,7169,18785
-2272,1092,17552,9121,8238,15286
-3564,1524,16128,12486,7323,21830
-2672,3216,14860,11664,7022,28765
440,3696,15812,9744,12307,32767
4576,3616,16764,8416,10766,32767
4200,4244,15640,2023,423,24615
2264,5904,14196,-5578,-3947,16087
664,1388,14176,-13272,-7738,12539
1900,-56,20604,-18644,-4623,5444
1480,-2992,25180,-18999,7645,-11996
-1064,-872,23548,-14632,11888,-4218
-4216,676,19960,-10568,4823,-5010
-2992,-1412,17004,-6406,-2544,-1620
24,-3716,17492,-2399,-4160,-1763
2592,-2444,18424,-226,7092,-4451
588,520,15720,6448,15461,-5233
-2752,60,13236,9493,9982,-1191
592,208,12880,8857,2348,3955
3352,1216,13700,8818,2392,12101
4420,3304,15952,3982,-4466,1409
424,4636,19932,1322,1603,-17145
-1248,3588,21912,1979,7020,-5363
-788,3300,18504,3071,9781,-2695
3668,6552,14512,545,6703,-1531
2268,3560,10768,-1503,-12039,5170
1924,3660,12648,-8244,-13105,-11320
1948,1664,20412,-13226,-1605,-25608
1564,-5124,25904,-6650,6185,-11015
-224,1796,21668,1301,16723,-9647
-3656,4184,15488,1835,6374,-7841
-5820,1744,16660,-1081,-5836,-5099
-664,540,27048,2614,-1039,-4656
-1932,2212,19660,11225,6366,3933
596,5108,13640,14358,9578,4526
-952,5600,12320,8239,10620,8726
1592,6364,14368,4475,-12387,2400
3120,3256,15840,4912,-14144,426
2880,-1104,14836,4643,-9579,-700
2488,1216,14644,-881,-4984,-5331
1372,2668,14888,-4775,-6,-5658
2012,4068,15408,-5757,3167,-7949
2956,1388,16288,-3340,4794,-8412
2068,-776,14756,-4987,3411,-12293
-2076,-2268,13724,-9731,-2181,-14464
-2036,-2380,18788,-11140,-2943,-18552
584,-2808,24448,-558,8600,-12067
-8,-3644,20088,12832,18700,-4318
-160,-4400,13128,12543,12480,-1407
776,-4952,10768,8372,-1812,713
4672,-4348,17228,2507,-7550,-3014
10068,-8188,23200,5036,5362,-9044
6980,-3344,22132,10842,16548,-15172
-1400,-6028,21148,1365,23088,-19889
432,-668,16444,-768,-1301,-14402
4324,2412,13712,-2009,-14421,-13830
4508,1924,11916,-3977,-16848,-17722
3516,-328,13464,-6785,-6828,-19333
184,872,16536,-9501,11915,-17989
-2196,1804,19428,-8180,16240,-18577
-3436,2244,20644,-1464,11640,-18773
-4972,3320,18248,3628,111,-15020
-6028,1364,15748,5107,-12027,-8432
-4056,-16,17564,4332,-13275,-2583
-2236,2324,19228,4918,-7941,381
500,4312,21716,5768,-4184,-421
3016,1852,23656,7593,-4155,-4218
1180,-4892,21288,12654,-3335,-8014
-3240,-2876,16032,5464,-5655,-10145
-1120,1936,12320,-2451,-14781,-7858
5884,1684,15108,1594,-6401,-7161
5536,252,14852,3945,4980,-14935
824,-740,12128,1568,-5337,-21012
-756,-4520,13260,411,4270,-15953
2772,-908,14380,2054,5849,-12333
2308,2540,14172,3802,12267,-10965
-1320,1256,14088,3356,1133,-9033
-80,2232,15912,5083,-7241,-6680
-448,3180,15316,5772,-8735,-6020
-1536,2100,15304,4955,-4911,-3752
-660,2644,16752,139,2826,-2944
-384,7040,17976,-4503,8713,-4423
-868,8360,20344,-7269,-753,-2754
1672,6152,19884,-3629,-5613,733
3576,1904,17032,104,-6376,2858
2548,-1036,15464,544,-619,-467
-776,148,14960,-4430,10682,-2100
-3684,2024,14880,-7131,13142,-6549
-2052,5124,16584,-7662,12452,-843
-2136,6568,17216,-6848,10603,-975
-2480,5012,16788,-6934,7144,-4723
-2644,3260,17500,-4332,2753,8307
-384,556,17672,-633,2585,9795
676,-336,17176,2354,3888,8662
-76,3216,13752,3427,487,8297
-1040,5752,10816,421,-3536,8968
-108,3128,13128,-3930,-10627,10811
4104,1012,20008,-7640,-3054,7621
7380,7888,22992,-10205,8307,3681
3464,7828,22192,-3279,374,2330
-708,6120,18436,-2842,-3787,1875
-3120,4556,16856,-5483,-5772,2639
-2848,5212,17112,-6791,-4559,2959
584,5348,18364,-6327,-4295,1425
1652,4376,19968,-4431,2018,-3440
848,4708,20840,-802,10679,-5250
-3944,5832,19436,-107,11974,-3654
-4596,3740,18144,-2643,4049,-73
-2668,2928,17804,-3447,-4726,-1563
-2180,3140,17448,-620,-5473,-4053
-3596,3440,15484,5305,-2425,-1301
-4304,2472,12160,9934,-2903,2889
264,-448,11836,10789,-5295,5013
2492,692,12268,8198,5486,-792
1168,1896,14652,3608,-5948,-4865
-2784,-392,18256,-2090,-17037,874
612,1796,21316,-3929,-11327,588
-408,624,21096,-1822,-5910,1205
560,1036,17540,509,-1829,686
-236,548,14364,1641,2698,281
-240,964,12460,-400,5161,1897
1176,260,13596,-2706,3415,3215
3252,2340,14836,-2699,2935,2080
4200,3220,14764,-480,5329,144
2552,4112,12920,1255,7268,887
1144,5652,10800,549,3681,4304
1072,6028,11160,-194,-2503,9082
1728,4600,12564,2392,-8796,12429
2348,2152,13164,8320,-10424,13426
2272,2180,13356,12687,-6272,13649
824,2900,15216,12955,473,13214
540,6544,18676,5214,2145,12233
840,11908,22120,-3651,-1787,9958
-1996,7524,22320,-6582,-7239,5206
-1412,6860,20680,-3714,-3459,4681
-2644,5264,18604,-402,7576,4203
-4100,6392,18508,-855,8577,4595
-2488,6200,19636,-2321,11056,4844
-1376,6660,18940,-2179,12320,3025
-2020,7264,15628,-2998,10495,129
-3548,7220,12768,-6140,2626,-293
-4860,6644,12740,-7500,-1639,1054
-5832,4236,13692,-4051,-8643,3843
-4776,2520,12580,2541,-7918,12716
-2800,2724,10132,2240,-1799,15950
-4616,5108,10592,-3190,-14194,12494
-8372,6400,16076,-8011,-19100,9572
-4428,6244,24212,-5032,-11588,8747
216,6572,25636,6158,-934,12098
-1168,6164,20752,13620,14896,12491
-2912,8328,15564,13455,11038,8724
-2268,9252,14996,4052,11980,5871
-2372,8784,19460,-2623,6532,3880
-3864,460,26936,2385,-8120,7157
-2416,3112,22104,23831,8914,11156
1376,1168,14000,4706,21837,9010
-7404,4488,9952,-32768,32767,-738
-7076,6972,9396,-4716,23424,30598
-6660,4172,11276,-5498,5661,20385
-5416,-828,12540,-4851,1144,24584
-4664,-3664,11716,-2605,-3054,27733
-4232,216,10152,701,-6591,29377
-3704,3384,12380,-77,-2518,30154
-1960,4728,18564,-510,3510,29449
1232,7824,22268,2299,3018,27731
232,6952,24228,5062,7455,22839
-4536,3580,21264,5434,8682,17751
-7268,7536,15748,2101,3764,19473
-4916,608,13492,-3220,-3081,11716
-5704,5080,16252,-6682,-6326,9751
-4296,-84,20776,-6934,-448,3932
-3504,-1112,21016,-4063,5295,-1694
-7232,624,15764,-5323,-753,-5070
-9600,-496,10860,-8912,-17489,-4244
-6804,-936,13072,-8411,-24609,-3529
-156,-740,16856,-4551,-10242,-4866
2044,-936,16984,6094,6042,-2566
-600,-916,14408,11586,7736,377
-688,344,12184,11208,-691,918
-864,3084,11000,6904,-8774,330
-200,4108,12916,1235,-10761,-85
2344,3728,17924,-1404,-3571,-1019
3808,4688,21256,2186,7338,-1795
4468,1744,20704,9124,15164,-2244
4008,3368,15024,11016,15790,-72
5004,5584,9728,4210,6042,925
1788,1652,7264,-1218,-7099,-42
1836,936,13260,-6865,-7464,-6308
1932,-756,18572,-12657,5743,-16136
928,16,22676,-6796,17383,-14366
-1852,2252,21152,1537,17582,-9486
-3020,2040,16644,6252,8224,-7957
-4156,-348,13276,6371,-2316,-6845
-4184,-1504,13056,4998,-9164,-3950
-3012,-500,15488,2199,-10867,-944
-676,-40,18980,3605,-3198,2679
2120,-1344,20868,5434,4406,3961
1664,-56,18232,5860,938,1099
-1160,-1476,14732,497,-5462,-1805
-2692,-1120,16508,-9176,-9287,-2730
-344,-868,21600,-10111,-8028,-5580
3028,-408,20512,-3322,2238,-3422
568,1780,19888,2783,9455,-687
2064,3196,12820,-1517,-215,-10348
-244,-1360,9268,-7317,-10992,-14870
-3320,-7468,14288,-11797,-16799,-22030
-752,-8200,21424,-16270,-7868,-25807
-1132,-2656,24024,-3345,5110,-22705
-6760,-2204,21116,9999,15543,-12523
-6448,-1068,15792,14222,11714,-16721
-7440,-4744,12352,13510,-25,-14288
-5500,-608,12884,9484,-9928,-13064
-1996,2968,16936,5825,-11417,-13252
-492,1804,22656,6569,-2201,-15525
-752,1416,22188,11628,7071,-15149
-2096,2464,17984,12139,4928,-15750
-2856,3284,13180,7653,-2896,-13979
-928,7148,11300,6631,-10186,-10476
3532,7700,11212,5496,-8353,-7724
5584,652,12696,45,517,-9749
2968,4584,17984,-7035,10444,-15952
-936,2468,19648,-7478,10769,-28059
-5808,1484,20292,-626,-7854,-13827
-1256,1944,14580,369,-3390,-3974
1120,-3332,17460,2661,5737,1534
4952,-1820,11172,2715,8433,2324
1624,2964,9920,3627,2012,-3552
-44,7368,9800,377,-8636,-4320
3032,4864,14372,-1671,-12075,844
5180,-1992,18760,-478,3611,3963
1452,-60,18164,738,2173,-5545
-1272,-1964,14812,-3561,2222,-21956
-5788,6184,13372,-5751,-7280,-24211
-3460,5192,13316,-6020,-12652,-14612
1284,2192,13936,-4102,-6470,-10657
2736,-588,13512,-2390,5833,-15000
-1536,-440,12424,-11008,7455,-32768
-5872,24440,17360,-20610,-17401,-18209
1740,9600,21084,-8429,-1697,-12301
1948,1228,20148,2269,-5632,-5647
2412,1984,16748,4890,-2644,-4127
-568,5680,12452,1947,-7670,-1353
832,4752,19216,-3367,-12514,2279
10356,-1100,29408,-7079,7783,3259
9044,1388,31052,-7538,8146,1978
5888,7628,23612,-8996,-1,-1316
-308,5724,19336,-11841,-15068,-2310
-2216,3684,19560,-7384,-5825,2768
2644,2324,16808,2328,-1375,2933
5688,1684,15872,9760,10052,261
4056,2536,14284,12933,22595,-4260
-228,5044,12508,8048,11327,-1773
-3428,2996,13040,-623,-869,1025
-1104,932,14260,-5839,-10723,4453
416,-816,14864,-5119,-19882,8738
3992,-332,15352,-1503,-9460,7567
2540,1420,15556,2323,1078,4402
-716,2952,15308,5989,-1100,4926
-1048,732,14684,6494,-7527,10254
1392,-1524,16148,1544,-3250,12258
4112,464,17912,-6836,-9656,10738
13956,4684,20700,-9803,-9460,3848
7296,1696,21596,-5300,-6745,1896
2868,792,19892,613,-1259,7995
1908,128,15948,1838,1423,10499
3916,-1012,14448,1789,2463,9786
4772,-1856,15140,2561,6351,4154
3948,-80,16996,4894,11618,-2895
560,-456,16504,5802,6916,-7957
-1500,1524,15340,6324,16288,-7672
-2072,1212,13916,4606,13894,-5394
976,1236,13704,2555,9484,-4736
1268,1332,14192,1480,3033,-7069
1304,3452,15744,2841,227,-8682
-220,4788,16032,4705,464,-5603
-40,3312,16608,3904,691,1865
2160,36,17560,1815,9191,6986
3068,1136,17076,-8030,3667,5815
-668,1532,19584,-21881,-10809,3552
1052,1528,22564,-25995,-13448,2013
4992,1352,23992,-18997,-9700,4772
3372,1076,21792,-9964,-1801,3947
2620,904,18064,-2548,5404,3337
4652,3372,16632,1399,6382,3213
5188,4000,17600,7058,4565,72
4812,4336,17668,12455,5307,-2485
1008,4372,16052,14003,7370,-1701
-1116,3368,14492,10730,6437,4098
-1992,2340,12996,4631,681,13037
-600,376,13044,-3822,-8667,18044
-424,1660,14816,-10779,-16316,22934
-280,760,17112,-10081,-17751,22279
1128,2640,20112,-5359,-9391,19776
1884,5016,20248,-1875,-805,16329
1192,4536,19940,2028,18,13791
1664,4604,17724,5707,-2064,12228
2076,6664,16232,6010,-4364,8395
2316,7468,16684,5425,-3196,2244
1376,7724,18084,6337,154,-3162
-548,7164,17940,10532,934,-7184
-2132,6760,17228,18060,-240,-4353
-3308,7752,13944,12126,9782,-9822
-5556,8044,14136,18212,6476,-8231
-9792,8444,12676,13441,898,-2566
-11752,6300,12516,8746,-8050,13170
-6604,5884,14152,8500,-9894,24113
-1748,7668,15692,10072,-2664,23595
-1992,10304,17496,5198,8802,19772
-3576,11376,19020,-3882,-340,17098
-5248,7956,18544,-4519,-5524,22001
-4792,7632,18324,3932,-6776,26087
-336,7296,15428,14331,3775,25819
1976,7036,11860,19958,16274,24105
164,8540,9064,15909,22086,21233
-3528,7716,8460,7688,16790,20192
-4164,5276,9080,4667,10024,22322
-1592,3496,9680,7331,9374,22694
396,4356,8676,11754,12277,17738
-2776,5376,7544,10464,15586,8916
-8264,3100,8204,3313,14861,5505
-10240,2232,11308,-6245,4551,4140
-6080,-232,12384,-757,1353,21156
648,-18732,32620,-1846,3709,28225
3848,3740,14892,-1594,8641,32767
18416,14956,18452,-6797,5513,18157
-1768,9760,19088,-14898,3999,16678
-332,1572,23468,-14918,7834,13010
5476,5116,23472,-7320,7376,11762
2708,5516,20756,-5273,9853,-1580
-2264,264,19460,-8572,12207,-12286
-6212,-844,19000,-12512,12155,-10055
-6752,132,20488,-14806,12431,-9295
-2864,-2336,23176,-7993,12070,-8572
-3520,-1712,20892,-493,-402,-12027
-5672,-748,16084,2369,-10296,-9613
-5472,544,13836,-303,-12817,-4275
-4804,1092,14152,-636,-5938,-2499
-2468,748,16004,988,-7132,423
2556,1252,17532,4800,-1547,1183
4880,3784,18008,7778,6089,-4925
3688,5256,17636,7472,5602,-7819
1048,5952,16688,6376,1058,-6242
304,2876,16860,5275,-697,-2762
6912,6236,16532,6941,-3907,-2360
2508,6200,12276,4607,-6274,-3942
1376,904,10044,-4994,-10456,-13741
1008,7644,13044,-14995,-5824,-12770
1432,3504,20404,-13465,4017,-11508
1980,1648,20556,-6056,9595,-15204
-1508,1732,16860,295,8059,-12697
-4304,3068,13056,-72,-1055,-9004
-4960,1416,12488,-3582,-12154,-7150
-2824,1220,15192,-3816,-16609,-2370
-896,2572,15840,1953,-5134,-516
-1184,3504,13832,10254,-3216,2797
-2592,4520,11636,11707,-3024,9925
-2720,840,9840,5187,4108,2793
-1212,100,13884,-4890,-3370,4808
3380,-5208,18820,-4959,400,3261
5048,-9564,19956,-571,9960,-481
2788,-8876,17632,-1703,7159,-5503
516,-6436,13896,-10715,-9955,-9202
2000,-10936,16808,-17475,-21641,-9176
6076,-10396,21672,-19863,-8809,-8964
6252,-9404,23092,-13128,12830,-13200
5064,-8296,20844,-5959,28288,-15270
-1468,-2740,17888,-6150,27243,-16746
-3232,3136,17320,-4285,17722,-10567
-1452,-1448,17864,-1775,5645,-10162
2744,-6016,17992,402,-3219,-4375
